ID,Name,RAdeg,DEdeg,gmag,e_gmag,rmag,e_rmag,C3_6,Gmag,pmRA,e_pmRA,pmDE,e_pmDE,plx,e_plx,Noise,EBPRP,ur0,rz0,LC3_6,Lpm,Lplx,LNoise,LEx,Lcol,TotL,Rank,Conf,Ref,valid_gr,g_r,color,radius_arcmin,log_radius
54575,,199.326087,-42.608566,20.18,0.01,19.1,0.01,1.82,999,999.0,999.0,999.0,999.0,999.0,999.0,7.078716,1.916279,999.0,999.0,0.966209,999.0,999.0,1.0,0.999995,999.0,0.9662,silver,n,,True,1.0799999999999983,1.0799999999999983,93.06121041721138,1.9687686969625293
54907,,199.331984,-43.555145,21.74,0.02,20.75,0.01,22.73,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.075102,0.520496,1.0,999.0,999.0,999.0,999.0,0.8919,0.8919,silver,n,,True,0.9899999999999984,0.9899999999999984,94.43966954225193,1.9751544587515901
55242,,199.337884,-41.868336,20.5,0.01,19.41,0.01,7.37,999,999.0,999.0,999.0,999.0,999.0,999.0,9.911793,3.127007,999.0,999.0,1.0,999.0,999.0,1.0,1.0,999.0,1.0,silver,n,,True,1.09,1.0899999999999999,113.23637113500486,2.053985943161314
55398,,199.339995,-42.298762,21.57,0.01,21.120001,0.01,1.91,999,999.0,999.0,999.0,999.0,999.0,999.0,5.961408,999.0,999.0,999.0,0.972222,999.0,999.0,1.0,999.0,999.0,0.9722,silver,n,,True,0.4499990000000018,0.4499990000000018,99.25570918928146,1.9967554967761114
55662,,199.344041,-41.402364,20.190001,0.01,19.01,0.01,8.92,999,999.0,999.0,999.0,999.0,999.0,999.0,15.418364,4.570894,999.0,999.0,1.0,999.0,999.0,1.0,1.0,999.0,1.0,silver,n,,True,1.1800009999999972,1.1800009999999972,132.19200208081256,2.12120518013265
56203,,199.351842,-41.400765,21.299999,0.01,20.950001,0.02,2.09,999,999.0,999.0,999.0,999.0,999.0,999.0,2.71648,999.0,999.0,999.0,0.981828,999.0,999.0,1.0,999.0,999.0,0.9818,silver,n,,True,0.3499979999999993,0.34999799999999937,132.02806888320646,2.120666271093705
56287,,199.352983,-42.892686,21.77,0.03,20.799999,0.03,1.42,999,999.0,999.0,999.0,999.0,999.0,999.0,5.540724,999.0,999.0,999.0,0.922686,999.0,999.0,1.0,999.0,999.0,0.9227,silver,n,,True,0.970001,0.9700009999999999,88.68029845776572,1.9478271460836618
56533,,199.356383,-42.188208,20.58,0.01,19.52,0.01,7.66,999,999.0,999.0,999.0,999.0,999.0,999.0,15.922258,4.002041,999.0,999.0,1.0,999.0,999.0,1.0,1.0,999.0,1.0,silver,n,,True,1.0599999999999987,1.0599999999999987,101.75576639612643,2.007559029622647
56895,,199.361639,-42.342919,21.299999,0.01,20.620001,0.01,1.95,999,999.0,999.0,999.0,999.0,999.0,999.0,7.531153,999.0,999.0,999.0,0.974414,999.0,999.0,0.998642,999.0,999.0,0.9731,silver,n,,True,0.6799980000000012,0.6799980000000012,97.23401760090577,1.9878182306850856
57220,T17-0311,199.366432,-44.24037,21.280001,0.01,20.639999,0.01,7.09,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.768948,0.375248,1.0,999.0,999.0,999.0,999.0,0.8911,0.8911,silver,n,y,True,0.6400019999999991,0.6400019999999991,113.58777682155552,2.0553315994686523
57237,,199.366659,-43.158219,19.52,0.01,18.84,0.01,4.98,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.780817,0.206888,1.0,999.0,999.0,999.0,999.0,0.972,0.972,silver,n,,True,0.6799999999999997,0.6799999999999997,87.96218374791508,1.9442960026111826
57360,,199.368499,-42.731643,21.190001,0.02,20.27,0.02,1.17,999,999.0,999.0,999.0,999.0,999.0,999.0,5.117297,999.0,999.0,999.0,0.879692,999.0,999.0,0.999875,999.0,999.0,0.8796,silver,n,,True,0.9200009999999992,0.9200009999999992,89.4666343677511,1.9516610999899224
57715,,199.373657,-43.614068,21.49,0.01,20.950001,0.02,11.87,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.764572,0.378483,1.0,999.0,999.0,999.0,999.0,0.8939,0.8939,silver,n,,True,0.5399989999999981,0.5399989999999981,93.97607014495381,1.9730172799075534
57834,,199.374981,-44.286693,20.450001,0.01,19.610001,0.01,6.38,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.148853,0.452625,1.0,999.0,999.0,999.0,999.0,1.0,1.0,silver,n,,True,0.8399999999999999,0.8399999999999999,115.09601995643476,2.0610603058987413
58232,T17-0315,199.381054,-41.89858,20.360001,0.01,19.440001,0.01,7.17,999,999.0,999.0,999.0,999.0,999.0,999.0,16.498989,3.373181,2.46916,0.494595,1.0,999.0,999.0,1.0,1.0,0.9845,0.9845,gold,n,y,True,0.9200000000000016,0.9200000000000017,110.5988231925824,2.0437505059588537
58485,T17-0316,199.384389,-42.153882,20.4,0.01,19.559999,0.01,6.6,999,999.0,999.0,999.0,999.0,999.0,999.0,12.878757,2.800946,999.0,999.0,1.0,999.0,999.0,1.0,1.0,999.0,1.0,silver,n,y,True,0.8400009999999973,0.8400009999999973,101.7355736725122,2.007472838353121
59347,,199.396222,-43.345357,21.49,0.01,20.639999,0.01,17.17,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.029911,0.446375,1.0,999.0,999.0,999.0,999.0,0.9971,0.9971,silver,n,,True,0.8500009999999989,0.8500009999999989,88.33401533593083,1.9461279722981417
59656,,199.400581,-42.792446,20.67,0.01,19.84,0.01,14.59,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.735371,0.384571,1.0,999.0,999.0,999.0,999.0,0.912,0.912,silver,n,,True,0.8300000000000018,0.8300000000000018,87.39990805611131,1.9415109757608962
59752,T17-0321,199.402004,-42.032894,21.290001,0.01,20.42,0.01,11.72,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.012411,0.457609,1.0,999.0,999.0,999.0,999.0,0.9068,0.9068,silver,n,y,True,0.8700009999999985,0.8700009999999985,105.04962783324095,2.021394518138867
60159,,199.407436,-43.772475,21.93,0.02,21.049999,0.02,16.77,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.619047,0.242443,1.0,999.0,999.0,999.0,999.0,0.9075,0.9075,silver,n,,True,0.880001,0.880001,96.57662396559661,1.9848720196733698
60204,,199.408065,-41.069198,21.93,0.02,21.209999,0.04,8.63,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.973673,0.338202,1.0,999.0,999.0,999.0,999.0,0.8888,0.8888,silver,n,,True,0.7200009999999999,0.7200009999999999,145.90679345395628,2.1640755132154563
60264,,199.408817,-41.31809,20.74,0.01,20.040001,0.01,15.16,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.958321,0.402876,1.0,999.0,999.0,999.0,999.0,0.9994,0.9994,silver,n,,True,0.6999989999999983,0.6999989999999983,134.09892113197753,2.1274252838298713
60374,,199.410542,-41.092419,21.559999,0.01,20.809999,0.02,5.16,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.943497,0.32267,1.0,999.0,999.0,999.0,999.0,0.8904,0.8904,silver,n,,True,0.75,0.75,144.7162242348224,2.160517222899759
